n	ctrl	filename	algo_name	expanded_nodes	iteration_count	max_size	time	count_steps	steps
4	80	NSQ-n4-ctrl80_20250515-003409.977513706.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	21794	11597	20338	0.074225	40	ULDLDRRDLLLUURURDRULDDDLUULDRURRDDLLLUUU
4	80	NSQ-n4-ctrl80_20250515-003409.977513706.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	21824	11612	15572	0.15216	40	ULDLDRRDLLLUURURDRULDDDLUULDRURRDDLLLUUU
4	80	NSQ-n4-ctrl80_20250515-003409.977513706.inp	VDM's PE	87336	47149	30440	0.27177	40	ULDLDRRDLLLUURURRDLDDLUULDRURURDDDLLLUUU
4	80	NSQ-n4-ctrl80_20250515-003409.977513706.inp	AStar with Partial Expansion with C = 2.000000	83126	44892	80430	0.303925	40	ULDLDRRDLLLUURURRDLDDLUULDRURURDDDLLLUUU
4	80	NSQ-n4-ctrl80_20250515-003409.977513706.inp	Focal Search with eps = 1.050000	21710	11559	20248	0.067358	40	ULDLDRRDLLLUURURDRULDDDLUULDRURRDDLLLUUU
4	80	NSQ-n4-ctrl80_20250515-003411.058902044.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	662	325	686	0.001884	30	LDRULURRRDDLDLLURRULLURRRDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.058902044.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	698	343	378	0.001493	30	LDRULURRRDDLDLLURRULLURRRDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.058902044.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	673	331	241	0.002706	30	LDRULURRRDDLDLLURRULLURRRDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.058902044.inp	VDM's PE	865	428	294	0.001797	30	LDRULURRRDDLDLLURRULLURRRDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.058902044.inp	AStar with Partial Expansion with C = 2.000000	865	428	861	0.001916	30	LDRULURRRDDLDLLURRULLURRRDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.058902044.inp	Focal Search with eps = 1.050000	497	243	288	0.001078	30	LDRULURRRDDLDLLURRULLURRRDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.071933229.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	88	39	89	0.000223	17	DRDDRUUULDLDRULUL
4	80	NSQ-n4-ctrl80_20250515-003411.071933229.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	88	39	50	0.000144	17	DRDDRUUULDLDRULUL
4	80	NSQ-n4-ctrl80_20250515-003411.071933229.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	88	39	34	0.000248	17	DRDDRUUULDLDRULUL
4	80	NSQ-n4-ctrl80_20250515-003411.071933229.inp	VDM's PE	88	39	33	0.000139	17	DRDDRUUULDLDRULUL
4	80	NSQ-n4-ctrl80_20250515-003411.071933229.inp	AStar with Partial Expansion with C = 2.000000	88	39	88	0.000138	17	DRDDRUUULDLDRULUL
4	80	NSQ-n4-ctrl80_20250515-003411.071933229.inp	Focal Search with eps = 1.050000	88	39	50	0.000137	17	DRDDRUUULDLDRULUL
4	80	NSQ-n4-ctrl80_20250515-003411.074670938.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	931	465	1376	0.003686	28	UULDRUURRDDLDRULULLURRRDLULL
4	80	NSQ-n4-ctrl80_20250515-003411.074670938.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	926	463	915	0.003134	28	UULDRUURRDDLDRULULLURRRDLULL
4	80	NSQ-n4-ctrl80_20250515-003411.074670938.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	948	472	588	0.004412	28	UULDRUURRDDLDRULULLURRRDLULL
4	80	NSQ-n4-ctrl80_20250515-003411.074670938.inp	VDM's PE	3359	1702	1076	0.007649	28	UULDRUURRDDLDRULULLURRRDLULL
4	80	NSQ-n4-ctrl80_20250515-003411.074670938.inp	AStar with Partial Expansion with C = 2.000000	3359	1702	3343	0.007751	28	UULDRUURRDDLDRULULLURRRDLULL
4	80	NSQ-n4-ctrl80_20250515-003411.074670938.inp	Focal Search with eps = 1.050000	921	461	910	0.002098	28	UULDRUURRDDLDRULULLURRRDLULL
4	80	NSQ-n4-ctrl80_20250515-003411.106948942.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	3610	1793	3830	0.011902	31	RDLDRUURRDDLLUURRULLLDDDRRULUUL
4	80	NSQ-n4-ctrl80_20250515-003411.106948942.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	3520	1748	2014	0.008132	31	RDLDRUURRDDLLUURRULLLDDDRRULUUL
4	80	NSQ-n4-ctrl80_20250515-003411.106948942.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	3541	1758	1286	0.01672	31	RDLDRUURRDDLLUURRULLLDDDRRULUUL
4	80	NSQ-n4-ctrl80_20250515-003411.106948942.inp	VDM's PE	5539	2856	1811	0.012576	31	RRRDDLLLURDRUULDDLURRURULLLDRUL
4	80	NSQ-n4-ctrl80_20250515-003411.106948942.inp	AStar with Partial Expansion with C = 2.000000	5539	2856	5515	0.01336	31	RRRDDLLLURDRUULDDLURRURULLLDRUL
4	80	NSQ-n4-ctrl80_20250515-003411.106948942.inp	Focal Search with eps = 1.050000	2637	1308	1615	0.0057	31	RDLDRUURRDDLLUURRULLLDDDRRULUUL
4	80	NSQ-n4-ctrl80_20250515-003411.181623635.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	3836	1913	5689	0.013815	29	URUULLDRRDLUULLDRDLURDDLURULU
4	80	NSQ-n4-ctrl80_20250515-003411.181623635.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	3841	1915	3805	0.010075	29	URUULLDRRDLUULLDRDLURDDLURULU
4	80	NSQ-n4-ctrl80_20250515-003411.181623635.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	3829	1907	2379	0.020674	29	URUULLDRRDLUULLDRDLURDDLURULU
4	80	NSQ-n4-ctrl80_20250515-003411.181623635.inp	VDM's PE	11508	5810	3552	0.02613	29	URUULLDDLURRRDLLULDRDLURRUULL
4	80	NSQ-n4-ctrl80_20250515-003411.181623635.inp	AStar with Partial Expansion with C = 2.000000	11485	5798	11425	0.030256	29	URUULLDDLURRRDLLULDRDLURRUULL
4	80	NSQ-n4-ctrl80_20250515-003411.181623635.inp	Focal Search with eps = 1.050000	3815	1900	3798	0.009541	29	URUULLDRRDLUULLDRDLURDDLURULU
4	80	NSQ-n4-ctrl80_20250515-003411.300710261.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	135	66	173	0.00037	20	URRDDDLLLUUURDDLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.300710261.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	129	62	110	0.000245	20	URRDDDLLLUUURDDLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.300710261.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	132	64	65	0.000447	20	URRDDDLLLUUURDDLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.300710261.inp	VDM's PE	386	193	124	0.000803	20	URRDDDLLLUUURDDLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.300710261.inp	AStar with Partial Expansion with C = 2.000000	386	193	384	0.000805	20	URRDDDLLLUUURDDLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.300710261.inp	Focal Search with eps = 1.050000	115	56	104	0.000218	20	URRDDDLLLUUURDDLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.305632588.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	215	99	310	0.000603	26	URURULLDDRDLUURDLULURRDLUL
4	80	NSQ-n4-ctrl80_20250515-003411.305632588.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	207	95	212	0.000437	26	URURULLDDRDLUURDLULURRDLUL
4	80	NSQ-n4-ctrl80_20250515-003411.305632588.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	207	95	140	0.000763	26	URURULLDDRDLUURDLULURRDLUL
4	80	NSQ-n4-ctrl80_20250515-003411.305632588.inp	VDM's PE	686	327	227	0.001332	26	URURULLDDRDLUURDLULURRDLUL
4	80	NSQ-n4-ctrl80_20250515-003411.305632588.inp	AStar with Partial Expansion with C = 2.000000	686	327	684	0.001413	26	URURULLDDRDLUURDLULURRDLUL
4	80	NSQ-n4-ctrl80_20250515-003411.305632588.inp	Focal Search with eps = 1.050000	201	92	210	0.000443	26	URURULLDDRDLUURDLULURRDLUL
4	80	NSQ-n4-ctrl80_20250515-003411.312357504.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1848	937	2699	0.006412	27	DRRDDLLULDRRURUULLDRURDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.312357504.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1862	943	1781	0.005042	27	DRRDDLLULDRRURUULLDRURDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.312357504.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1865	945	1180	0.009508	27	DRRDDLLULDRRURUULLDRURDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.312357504.inp	VDM's PE	5256	2696	1675	0.012438	27	DRRDDLLUUURDLDLDRRURULULDLU
4	80	NSQ-n4-ctrl80_20250515-003411.312357504.inp	AStar with Partial Expansion with C = 2.000000	5256	2696	5213	0.013115	27	DRRDDLLUUURDLDLDRRURULULDLU
4	80	NSQ-n4-ctrl80_20250515-003411.312357504.inp	Focal Search with eps = 1.050000	1828	927	1768	0.004401	27	DRRDDLLULDRRURUULLDRURDLLLU
4	80	NSQ-n4-ctrl80_20250515-003411.367959554.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	240	117	247	0.000641	25	LDRRDLURULLDRDLDRRRUUULLL
4	80	NSQ-n4-ctrl80_20250515-003411.367959554.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	242	119	131	0.000487	25	LDRRDLURULLDRDLDRRRUUULLL
4	80	NSQ-n4-ctrl80_20250515-003411.367959554.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	239	116	92	0.000883	25	LDRRDLURULLDRDLDRRRUUULLL
4	80	NSQ-n4-ctrl80_20250515-003411.367959554.inp	VDM's PE	297	153	108	0.000637	25	LDRRDLURULLDRDLDRRRUUULLL
4	80	NSQ-n4-ctrl80_20250515-003411.367959554.inp	AStar with Partial Expansion with C = 2.000000	297	153	295	0.000654	25	LDRRDLURULLDRDLDRRRUUULLL
4	80	NSQ-n4-ctrl80_20250515-003411.367959554.inp	Focal Search with eps = 1.050000	147	70	92	0.000298	25	LDRRDLURULLDRDLDRRRUUULLL
4	80	NSQ-n4-ctrl80_20250515-003411.373605203.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	178	84	202	0.000476	20	RDLLLURUURDRULLDRULL
4	80	NSQ-n4-ctrl80_20250515-003411.373605203.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	146	69	106	0.000284	20	RDLLLURUURDRULLDRULL
4	80	NSQ-n4-ctrl80_20250515-003411.373605203.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	170	80	66	0.000606	20	RDLLLURUURDRULLDRULL
4	80	NSQ-n4-ctrl80_20250515-003411.373605203.inp	VDM's PE	263	129	87	0.000526	20	RDLLLURUURDRULLDRULL
4	80	NSQ-n4-ctrl80_20250515-003411.373605203.inp	AStar with Partial Expansion with C = 2.000000	263	129	263	0.00053	20	RDLLLURUURDRULLDRULL
4	80	NSQ-n4-ctrl80_20250515-003411.373605203.inp	Focal Search with eps = 1.050000	119	56	96	0.000218	20	RDLLLURUURDRULLDRULL
4	80	NSQ-n4-ctrl80_20250515-003411.377933366.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	216	103	287	0.000596	29	RURRDLULDRURUULLDRULDLURDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.377933366.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	194	92	175	0.000418	29	RURRDLULDRURUULLDRULDLURDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.377933366.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	205	97	137	0.000797	29	RURRDLULDRURUULLDRULDLURDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.377933366.inp	VDM's PE	872	423	310	0.001815	29	RURRDLULDRURUULLDRULDLURDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.377933366.inp	AStar with Partial Expansion with C = 2.000000	872	423	872	0.001944	29	RURRDLULDRURUULLDRULDLURDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.377933366.inp	Focal Search with eps = 1.050000	172	83	162	0.000417	29	RURRDLULDRURUULLDRULDLURDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.385641623.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	54	24	55	0.000141	15	DLUURULDLLDRULU
4	80	NSQ-n4-ctrl80_20250515-003411.385641623.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	54	24	32	8.9e-05	15	DLUURULDLLDRULU
4	80	NSQ-n4-ctrl80_20250515-003411.385641623.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	54	24	21	0.000154	15	DLUURULDLLDRULU
4	80	NSQ-n4-ctrl80_20250515-003411.385641623.inp	VDM's PE	54	24	20	9e-05	15	DLUURULDLLDRULU
4	80	NSQ-n4-ctrl80_20250515-003411.385641623.inp	AStar with Partial Expansion with C = 2.000000	54	24	54	8.7e-05	15	DLUURULDLLDRULU
4	80	NSQ-n4-ctrl80_20250515-003411.385641623.inp	Focal Search with eps = 1.050000	54	24	31	8.3e-05	15	DLUURULDLLDRULU
4	80	NSQ-n4-ctrl80_20250515-003411.387828667.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	11950	6195	17026	0.04978	33	UURDLDLDRRUUULDLURRRDDLDRUULDLLUU
4	80	NSQ-n4-ctrl80_20250515-003411.387828667.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	12032	6236	10995	0.037084	33	UURDLDLDRRUUULDLURRRDDLDRUULDLLUU
4	80	NSQ-n4-ctrl80_20250515-003411.387828667.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	11923	6183	7298	0.072034	33	UURDLDLDRRUUULDLURRRDDLDRUULDLLUU
4	80	NSQ-n4-ctrl80_20250515-003411.387828667.inp	VDM's PE	36139	19044	11423	0.094568	33	UURRDLLLURDDLDRRUURDLDRUULDLLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.387828667.inp	AStar with Partial Expansion with C = 2.000000	35927	18934	35625	0.110445	33	UURRDLLLURDDLDRRUURDLDRUULDLLURUL
4	80	NSQ-n4-ctrl80_20250515-003411.387828667.inp	Focal Search with eps = 1.050000	11662	6062	10809	0.033195	33	UURDLDLDRRUUULDLURRRDDLDRUULDLLUU
4	80	NSQ-n4-ctrl80_20250515-003411.816249248.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	40304	21035	40303	0.163692	35	LDRULDDRRDLUURURDDLDLLUURDRUULDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.816249248.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	40256	21007	19454	0.129123	35	LDRULDDRRDLUURURDDLDLLUURDRUULDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.816249248.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	40315	21042	13486	0.258597	35	LDRULDDRRDLUURURDDLDLLUURDRUULDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.816249248.inp	VDM's PE	41513	21698	13676	0.100304	35	LDRULDDRRDLUURURDDLDLLUURDRUULDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.816249248.inp	AStar with Partial Expansion with C = 2.000000	41377	21626	41195	0.116419	35	LDRULDDRRDLUURURDDLDLLUURDRUULDDLUU
4	80	NSQ-n4-ctrl80_20250515-003411.816249248.inp	Focal Search with eps = 1.050000	29225	15147	15841	0.079577	35	LDRULDDRRDLUURURDDLDLLUURDRUULDDLUU
4	80	NSQ-n4-ctrl80_20250515-003412.739619525.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	9722	4938	13354	0.035953	38	RDLLLURRDLLURRRDDLDLLURRDRULULDLUURDLU
4	80	NSQ-n4-ctrl80_20250515-003412.739619525.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	9823	4990	8584	0.026693	38	RDLLLURRDLLURRRDDLDLLURRDRULULDLUURDLU
4	80	NSQ-n4-ctrl80_20250515-003412.739619525.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	9810	4984	5766	0.057629	38	RDLLLURRDLLURRRDDLDLLURRDRULULDLUURDLU
4	80	NSQ-n4-ctrl80_20250515-003412.739619525.inp	VDM's PE	34927	18088	11518	0.087794	38	RDLLLURRDLLURRRDDLDLLURRDRULULDLUURDLU
4	80	NSQ-n4-ctrl80_20250515-003412.739619525.inp	AStar with Partial Expansion with C = 2.000000	34501	17869	34138	0.101532	38	RDLLLURRDLLURRRDDLDLLURRDRULULDLUURDLU
4	80	NSQ-n4-ctrl80_20250515-003412.739619525.inp	Focal Search with eps = 1.050000	9177	4674	8285	0.02376	38	RDLLLURRDLLURRRDDLDLLURRDRULULDLUURDLU
4	80	NSQ-n4-ctrl80_20250515-003413.103975394.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	916	449	1341	0.002748	29	LLDRULURURDLDLLURURRDLDLURULL
4	80	NSQ-n4-ctrl80_20250515-003413.103975394.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	932	458	900	0.002163	29	LLDRULURURDLDLLURURRDLDLURULL
4	80	NSQ-n4-ctrl80_20250515-003413.103975394.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	918	451	615	0.004089	29	LLDRULURURDLDLLURURRDLDLURULL
4	80	NSQ-n4-ctrl80_20250515-003413.103975394.inp	VDM's PE	3646	1822	1274	0.008003	29	LLDRULURURDLDLLURURRDLDLURULL
4	80	NSQ-n4-ctrl80_20250515-003413.103975394.inp	AStar with Partial Expansion with C = 2.000000	3629	1811	3621	0.008209	29	LLDRULURURDLDLLURURRDLDLURULL
4	80	NSQ-n4-ctrl80_20250515-003413.103975394.inp	Focal Search with eps = 1.050000	896	438	887	0.001891	29	LLDRULURURDLDLLURURRDLDLURULL
4	80	NSQ-n4-ctrl80_20250515-003413.135009225.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	1375	674	1752	0.004733	25	LLLDRRDLLUURDRRDLLLDRUULU
4	80	NSQ-n4-ctrl80_20250515-003413.135009225.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	1445	708	1112	0.003899	25	LLLDRRDLLUURDRRDLLLDRUULU
4	80	NSQ-n4-ctrl80_20250515-003413.135009225.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	1379	677	699	0.00752	25	LLLDRRDLLUURDRRDLLLDRUULU
4	80	NSQ-n4-ctrl80_20250515-003413.135009225.inp	VDM's PE	1106	535	363	0.002189	25	LLLDRRDLLUURDRRDLLLDRUULU
4	80	NSQ-n4-ctrl80_20250515-003413.135009225.inp	AStar with Partial Expansion with C = 2.000000	1106	535	1103	0.0024	25	LLLDRRDLLUURDRRDLLLDRUULU
4	80	NSQ-n4-ctrl80_20250515-003413.135009225.inp	Focal Search with eps = 1.050000	3291	1630	1673	0.007617	25	LLLDRRDLLUURDRRDLLLDRUULU
4	80	NSQ-n4-ctrl80_20250515-003413.166263334.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	8552	4283	9728	0.030901	32	RDRRDDLUUULLDRDDLUURURRDLDDLLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.166263334.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	8728	4375	5524	0.022761	32	RDRRDDLUUULLDRDDLUURURRDLDDLLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.166263334.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	8904	4465	3433	0.048584	32	RDRRDDLUUULLDRDDLUURURRDLDDLLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.166263334.inp	VDM's PE	15054	7725	4703	0.034748	32	RDRRDDLUUULLDRDDLUURURRDLDDLLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.166263334.inp	AStar with Partial Expansion with C = 2.000000	15048	7721	14969	0.040817	32	RDRRDDLUUULLDRDDLUURURRDLDDLLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.166263334.inp	Focal Search with eps = 1.050000	6921	3480	4911	0.016891	32	RDRRDDLUUULLDRDDLUURURRDLDDLLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.374532803.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	516	255	519	0.001418	23	UULDRDLDLLURUURDRDLLUUL
4	80	NSQ-n4-ctrl80_20250515-003413.374532803.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	504	249	258	0.001049	23	UULDRDLDLLURUURDRDLLUUL
4	80	NSQ-n4-ctrl80_20250515-003413.374532803.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	512	253	182	0.001952	23	UULDRDLDLLURUURDRDLLUUL
4	80	NSQ-n4-ctrl80_20250515-003413.374532803.inp	VDM's PE	519	257	182	0.001029	23	UULDRDLDLLURUURDRDLLUUL
4	80	NSQ-n4-ctrl80_20250515-003413.374532803.inp	AStar with Partial Expansion with C = 2.000000	519	257	519	0.001086	23	UULDRDLDLLURUURDRDLLUUL
4	80	NSQ-n4-ctrl80_20250515-003413.374532803.inp	Focal Search with eps = 1.050000	455	225	237	0.000932	23	UULDRDLDLLURUURDRDLLUUL
4	80	NSQ-n4-ctrl80_20250515-003413.384194238.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	4089	2047	6042	0.014557	31	DDLUURDLLLDRULURRDDLLURRDRULLLU
4	80	NSQ-n4-ctrl80_20250515-003413.384194238.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	4092	2050	4007	0.010938	31	DDLUURDLLLDRULURRDDLLURRDRULLLU
4	80	NSQ-n4-ctrl80_20250515-003413.384194238.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	4098	2053	2519	0.022299	31	DDLUURDLLLDRULURRDDLLURRDRULLLU
4	80	NSQ-n4-ctrl80_20250515-003413.384194238.inp	VDM's PE	13621	6886	4305	0.031772	31	DDLUURDLDLULURRDLDLUURDDRRULULL
4	80	NSQ-n4-ctrl80_20250515-003413.384194238.inp	AStar with Partial Expansion with C = 2.000000	13618	6883	13566	0.035658	31	DDLUURDLDLULURRDLDLUURDDRRULULL
4	80	NSQ-n4-ctrl80_20250515-003413.384194238.inp	Focal Search with eps = 1.050000	4057	2032	4002	0.01047	31	DDLUURDLLLDRULURRDDLLURRDRULLLU
4	80	NSQ-n4-ctrl80_20250515-003413.518871189.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	114	55	115	0.000293	17	DRRURDDLLULDRULUU
4	80	NSQ-n4-ctrl80_20250515-003413.518871189.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	111	53	60	0.000191	17	DRRURDDLLLURDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.518871189.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	114	55	41	0.000359	17	DRRURDDLLULDRULUU
4	80	NSQ-n4-ctrl80_20250515-003413.518871189.inp	VDM's PE	114	55	38	0.000203	17	DRRURDDLLULDRULUU
4	80	NSQ-n4-ctrl80_20250515-003413.518871189.inp	AStar with Partial Expansion with C = 2.000000	114	55	114	0.0002	17	DRRURDDLLULDRULUU
4	80	NSQ-n4-ctrl80_20250515-003413.518871189.inp	Focal Search with eps = 1.050000	104	48	58	0.000161	17	DRRURDDLLULDRULUU
4	80	NSQ-n4-ctrl80_20250515-003413.522168105.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	228	109	251	0.000593	25	URRDRDLLLUURDRURDLLDDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.522168105.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	208	99	133	0.000402	25	URRDRDLLLUURDRURDLLDDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.522168105.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	204	97	92	0.000705	25	URRDRDLLLUURDRURDLLDDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.522168105.inp	VDM's PE	423	206	140	0.000818	25	URRDRDLUURDLDLLUURDDDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.522168105.inp	AStar with Partial Expansion with C = 2.000000	423	206	423	0.000859	25	URRDRDLUURDLDLLUURDDDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.522168105.inp	Focal Search with eps = 1.050000	155	74	110	0.000303	25	URRDRDLLLUURDRURDLLDDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.527534356.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	115	56	116	0.00029	17	RURDRULDLLUUURDLU
4	80	NSQ-n4-ctrl80_20250515-003413.527534356.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	115	56	60	0.000202	17	RURDRULDLLUUURDLU
4	80	NSQ-n4-ctrl80_20250515-003413.527534356.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	115	56	40	0.000367	17	RURDRULDLLUUURDLU
4	80	NSQ-n4-ctrl80_20250515-003413.527534356.inp	VDM's PE	115	56	39	0.000208	17	RURDRULDLLUUURDLU
4	80	NSQ-n4-ctrl80_20250515-003413.527534356.inp	AStar with Partial Expansion with C = 2.000000	115	56	115	0.000209	17	RURDRULDLLUUURDLU
4	80	NSQ-n4-ctrl80_20250515-003413.527534356.inp	Focal Search with eps = 1.050000	115	56	60	0.000191	17	RURDRULDLLUUURDLU
4	80	NSQ-n4-ctrl80_20250515-003413.530554765.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	61	27	62	0.000153	16	UUULLDDDRULLURUL
4	80	NSQ-n4-ctrl80_20250515-003413.530554765.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	61	27	35	9.7e-05	16	UUULLDDDRULLURUL
4	80	NSQ-n4-ctrl80_20250515-003413.530554765.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	61	27	21	0.000163	16	UUULLDDDRULLURUL
4	80	NSQ-n4-ctrl80_20250515-003413.530554765.inp	VDM's PE	61	27	20	9.6e-05	16	UUULLDDDRULLURUL
4	80	NSQ-n4-ctrl80_20250515-003413.530554765.inp	AStar with Partial Expansion with C = 2.000000	61	27	61	9.3e-05	16	UUULLDDDRULLURUL
4	80	NSQ-n4-ctrl80_20250515-003413.530554765.inp	Focal Search with eps = 1.050000	50	23	32	8.1e-05	16	UUULLDDDRULLURUL
4	80	NSQ-n4-ctrl80_20250515-003413.532765675.inp	PFS_PE with eps = 1.05; pFocal = 0.6, cBound = 2	246	116	296	0.000682	19	LLDDDRULLDRRULDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.532765675.inp	Probabilistic Focal Search with eps = 1.05; pFocal = 0.6	250	118	184	0.000516	19	LLDDDRULLDRRULDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.532765675.inp	PFS_VDMPE with eps = 1.05; pFocal = 0.6	246	116	101	0.000934	19	LLDDDRULLDRRULDLUUU
4	80	NSQ-n4-ctrl80_20250515-003413.532765675.inp	VDM's PE	481	232	157	0.000954	19	LLDDDRULLDRRULDLUUU
